post_id_x,topic_id,date,comment_text,pos,neg,neu,sentiment_label,post_platform_id,post_hashtag_id,post_content,post_comments,post_shares,post_likes
1298891814933080,15426,2025-10-11 13:14:45+00:00,Top psv 3-0 nu al❤️🤍,71.99,8.01,20.0,positive,1,419.0,"First of many, Ruben 😍⚡️�
#PSVSPA 1-0",82,22.0,2017
1298891814933080,15427,2025-10-04 06:15:07+00:00,3 but,23.37,9.48,67.15,neutral,1,419.0,"First of many, Ruben 😍⚡️�
#PSVSPA 1-0",82,22.0,2017
1298891814933080,15428,2025-10-29 19:30:57+00:00,Jacques Nyundo idiot,7.72,52.42,39.86,negative,1,419.0,"First of many, Ruben 😍⚡️�
#PSVSPA 1-0",82,22.0,2017
1298891814933080,15429,2025-10-12 20:13:05+00:00,Angeline Krijnse Locker pourquoi tu m'a injuries ?,7.96,23.14,68.9,neutral,1,419.0,"First of many, Ruben 😍⚡️�
#PSVSPA 1-0",82,22.0,2017
1301606221328306,15883,2025-10-05 20:33:09+00:00,"Guus Til 👋, niks denigrerends of iets hoor, maar vond het wel weer toevallig dat wij Til en Man hebben en Tillman hadden. 

👌🏾",32.93,7.75,59.32,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15884,2025-10-05 04:48:46+00:00,Ja wa dan! #eindhovencity #eindhovendegekste 💡💡💡💡,34.07,7.7,58.24,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15885,2025-10-15 23:16:17+00:00,Denis Man ❤️🇷🇴,70.73,7.98,21.29,positive,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15886,2025-10-07 23:22:40+00:00,Laurentiu Ghelase cu doi de N!,21.59,8.02,70.39,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15887,2025-10-11 11:03:15+00:00,Dan Radu Dann Radu! Cu 2 n,16.99,8.22,74.79,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15888,2025-10-15 21:28:05+00:00,Big up,57.27,8.24,34.49,positive,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15889,2025-10-16 05:06:19+00:00,Tot laat,21.6,16.41,61.99,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15890,2025-10-31 06:34:47+00:00,Denis Man 🇷🇴,23.02,8.0,68.98,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15891,2025-10-20 22:22:25+00:00,Vroeger hadden we Van de man. Nu hebben we man man man,23.91,9.09,67.0,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15892,2025-10-07 13:10:01+00:00,⚪️🔴🇳🇱,28.27,7.79,63.94,neutral,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1301606221328306,15893,2025-10-14 09:43:16+00:00,🤘🦅🦁👍🔥🤚,83.06,8.47,8.47,positive,1,,Walking with pride for PSV ❤️🤍,18,8.0,1280
1294029248752670,15894,2025-10-29 02:25:36+00:00,Das ook het enige wat hij goed heeft gedaan.😩,17.08,36.64,46.28,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15895,2025-10-03 19:21:36+00:00,Theo Pluym klopt was de zwakste aan PSV kant.,19.0,8.21,72.79,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15896,2025-10-15 12:55:58+00:00,John Reijnart 🤣🤣🤣🤣ik weet niet hoe jij heb gekeken naar de wedstrijd dat je zo’n onzin uitkraamt hij is op dit moment de beste Rechts back van psv eigenlijk vanaf zijn komst hij doe precies wat van hem word gevraagd en ik denk dat Bosz zeer tevreden is met  Dest en dan kom jij zeggen dat Dest de zwakste was man hou eens op met die onzin hij een aanvallende back en dat wil Bosz zien .,26.94,14.1,58.96,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15897,2025-10-11 03:36:02+00:00,Theo Pluym leg uit wat heeft hij zo allemaal verkeerd gedaan?,18.01,9.24,72.75,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15898,2025-10-27 20:15:40+00:00,"Pisv flink aan kwaliteit ingeleverd
Dankzij ongelukkige eigen goal langszij gekomen.
Een man krijgt een voldoende , Peresitc ( of hoe je dat ook spelt) de rest zeer matig.
Mogen dit seizoen blij zijn met Europees voetbal.
1 Feyenoord
2 Ajax 👍👍👍👍
3 pisv",38.66,8.55,52.79,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15899,2025-10-16 12:26:32+00:00,Rob Arts kortsluiting gehad,9.78,23.65,66.57,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15900,2025-10-20 03:21:38+00:00,Ja telkens als ik over die gloeilampen begin,21.48,13.18,65.35,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15901,2025-10-15 11:48:51+00:00,Harde werker,13.8,15.58,70.62,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15902,2025-10-07 01:35:56+00:00,"Anton Willems ben ik ook, maar geen prof voetballer",22.61,8.05,69.34,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15903,2025-10-17 06:08:55+00:00,"Rob Arts ik ook wel,maar heb nou vakantie😂",17.67,14.69,67.64,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15904,2025-10-20 16:10:33+00:00,Anton Willems lekker man,27.85,13.4,58.75,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15905,2025-10-12 22:27:29+00:00,Old news😂,17.99,25.75,56.27,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15906,2025-10-19 05:55:46+00:00,Maar zeker een schitterende goal😄,60.57,7.72,31.7,positive,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15907,2025-10-01 16:18:16+00:00,Mooie doelpunt,21.05,14.12,64.84,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15908,2025-10-31 06:01:56+00:00,Topper. Blij dat hij weer.fit.is,25.23,7.99,66.78,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15909,2025-10-03 17:46:40+00:00,Mooie reclame weer voor “Brainport Eindhoven. Forza-Forza PSV.,30.39,7.74,61.87,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15910,2025-10-04 22:48:11+00:00,Mazzelaars gewoon waardeloze pot voetbal niet om aan te gluren zoveel fouten🙈🙈,18.33,20.5,61.17,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15911,2025-10-08 14:35:05+00:00,Hebben gewonnen maar daar houd het ook mee op! Wat slecht voor al de 2e helft! Go Ahead Eagles onterecht verloren!,79.37,8.35,12.28,positive,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15912,2025-10-27 01:12:57+00:00,Mooie en goede goal,34.68,7.79,57.53,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15913,2025-10-05 02:22:47+00:00,Zat er goed in,15.65,11.51,72.84,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15914,2025-10-12 10:30:19+00:00,Optie om hem links te zetten en Sildillia rechtsback?,15.02,9.5,75.48,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15915,2025-10-23 15:42:44+00:00,Michael Ilsen Dest wil zelf rechts spelen heeft dat ook tegen bosz gezegd,21.34,11.53,67.13,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15916,2025-10-10 17:20:55+00:00,Angela Reiling hij kan wel meer zeggen en willen. Het teambelang gaat voor. Speelde hij zijn beste wedstrijden ook niet op links?,13.49,8.95,77.56,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15917,2025-10-08 07:19:31+00:00,Wat een topper is die Dest!,38.11,13.27,48.63,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15918,2025-10-07 08:01:20+00:00,Ivor Hannema je hebt er lekker verstand van Ivor,17.69,8.26,74.05,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15919,2025-10-19 05:41:16+00:00,Mamelodi Sundowns is bigger than PSV 🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦👆👆👆👆👆👆👆👆👆,46.14,7.61,46.26,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15920,2025-10-31 02:08:34+00:00,mooi doelpunt toch nog alles goedgekomen,22.91,15.33,61.76,neutral,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294029248752670,15921,2025-10-08 10:23:24+00:00,Dest is always Dest a genius 🪄,63.57,7.83,28.6,positive,1,417.0,"Matchwinner 🇺🇸

#PSVGAE #JCS2025",33,13.0,947
1294035262085402,15922,2025-10-04 03:59:37+00:00,Ale' alé 🔝❤,73.85,8.11,18.04,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15923,2025-10-21 18:24:39+00:00,Goed begin van deze jaargang!❤️🤍💪🏽,83.1,8.45,8.45,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15924,2025-10-30 13:45:24+00:00,Maurice Dera afgang,14.44,10.29,75.27,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,90802,2025-10-14 08:12:57+00:00,Gefeliciteerd,31.64,13.01,55.35,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15926,2025-10-31 02:02:23+00:00,PSV 1e?  Woensdag de lichtstadbokaal al gepakt toch?,14.0,8.35,77.65,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15927,2025-10-10 06:25:10+00:00,Mooi de eerste prijs weer binnen.,18.59,9.25,72.16,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15928,2025-10-14 00:47:48+00:00,Waarschijnlijk de laatste prijs voorlopig,24.1,15.76,60.14,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15929,2025-10-11 01:41:22+00:00,Jan Jansen Klopt want de eerstvolgende prijs wordt pas uitgereikt aan het einde van 't seizoen... 🤷‍♂️,16.31,12.95,70.74,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15930,2025-10-19 03:30:21+00:00,Stef Wijnen maar niet aan die calimero's,16.72,9.92,73.36,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15931,2025-10-21 13:02:20+00:00,Jan Jansen Je bedoelt Ajax?,9.82,10.65,79.53,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15932,2025-10-08 16:51:16+00:00,Stef Wijnen ajax interesseert me niet jongen,17.48,10.99,71.53,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15933,2025-10-16 18:43:13+00:00,Jan Jansen Jongen...? Gaan we zo beginnen?Wie bedoel je dan met 'die Calimero's'?,10.3,8.59,81.11,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,31331,2025-10-12 02:43:54+00:00,Dramatisch,20.83,12.88,66.28,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15935,2025-10-13 01:44:55+00:00,"Kaj Teeuwen ja, want je zou maar zwaar veldoverwicht hebben omdat GAE alleen maar de bus parkeerde? Lekker anti voetbal. PSV terecht gewonnen.",9.37,28.89,61.74,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15936,2025-10-07 16:14:56+00:00,Kaj Teeuwen ze hebben toch gewonnen toch,21.49,9.77,68.75,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15937,2025-10-23 23:50:48+00:00,"Seb Silverback dan nog kan t wel dramatisch zijn. Lieper er een paar in die bij lange na t niveau niet hebben. Ik zeg ook nergens dat ze niet terecht gewonnen hebben, maar als ze zo spelen tegen een betere tegenstander. Dan ga je er finaal af",21.66,9.62,68.72,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15938,2025-10-05 11:18:13+00:00,2e prijs nu al binnen idd 🔴⚪️💪🏻,54.8,7.6,37.6,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15939,2025-10-20 08:58:22+00:00,Alweer een prijs!!,52.8,7.62,39.58,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15940,2025-10-28 09:13:51+00:00,Ivor Hannema ja meer dan jullie,16.26,8.29,75.46,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,92610,2025-10-15 15:02:46+00:00,❤️🤍,82.9,8.55,8.55,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15942,2025-10-18 13:05:34+00:00,Heerlijk om seizoen mee te beginnen op naar meer iedereen van PSV 💪 Gefeliciteerd,68.55,7.9,23.55,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15943,2025-10-31 02:43:25+00:00,Nog minimaal 1 of 2 erbij zou mooi zijn....,14.7,9.62,75.68,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,92610,2025-10-11 20:04:49+00:00,❤️🤍,82.9,8.55,8.55,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15945,2025-10-02 07:37:05+00:00,Ja kunnen Ajax en Feyenooit nog niet zegge 😅💪,59.34,7.68,32.98,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15946,2025-10-07 20:58:03+00:00,Die is binnen,20.54,25.74,53.72,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,91742,2025-10-20 12:03:34+00:00,❤️🤍❤️🤍,82.99,8.5,8.5,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15948,2025-10-25 04:31:46+00:00,Simply the best...,83.06,8.47,8.47,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15949,2025-10-08 10:47:30+00:00,The first trophy 🏆 of the season so I'm just glad you like it 🙌🔥😍,83.22,8.39,8.39,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15950,2025-10-04 16:22:14+00:00,PSV Volgens mij hadden we woensdag de eerste al binnen!,34.97,7.71,57.32,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15951,2025-10-27 01:17:52+00:00,Tom Dodemont Is een friendly cup.,19.35,8.16,72.49,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15952,2025-10-02 00:02:14+00:00,Jawohl so kann es wieder los gehen ☺️☺️,78.73,8.31,12.96,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15953,2025-10-25 08:07:17+00:00,SUPER!!!! XXX,81.93,8.49,9.58,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,39321,2025-10-05 22:14:45+00:00,👎🏼,8.14,73.76,18.1,negative,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15955,2025-10-14 10:28:43+00:00,Het was slecht....,24.36,12.13,63.51,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15956,2025-10-04 19:29:19+00:00,Lekker hoor ....voor de 15e keer ! Top,43.19,7.6,49.21,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15957,2025-10-09 02:03:23+00:00,Brrrr,26.79,18.62,54.59,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15958,2025-10-27 08:08:14+00:00,Ja zeeker,20.4,14.46,65.14,neutral,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15959,2025-10-27 20:17:22+00:00,"So Lucky today, ❤💛",83.14,8.43,8.43,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1294035262085402,15960,2025-10-04 00:50:50+00:00,Congrats!,82.98,8.51,8.51,positive,1,417.0,"First trophy of the season: secured. 🏆

#PSVGAE #JCS2025",47,76.0,1716
1303763381112590,15961,2025-10-19 16:00:00+00:00,"Dele Thomas, in de gaten houden ,goede voetballer",24.03,8.04,67.93,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15962,2025-10-09 11:54:38+00:00,Arjan Schuur  moet snel bijtekenen.,14.19,10.11,75.7,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15963,2025-10-07 09:38:51+00:00,Arjan Schuur die zie k wel in het eerste eindigen,19.59,12.3,68.11,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15964,2025-10-15 18:02:10+00:00,"Arjan Schuur ja klopt heb hem vandaag gezien in Venlo, word een goeie hij mag voor mij naar Venlo komen op huurbasis en daarna naar PSV 1😅",22.56,8.81,68.62,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15965,2025-10-22 20:40:36+00:00,"Arjan Schuur viel mij ook al op , is due uit eigen jeugd?",14.33,11.28,74.39,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15966,2025-10-04 08:25:59+00:00,Andre Voogd in 2023 overkomen vanuit de jeugd van Feyenoord,13.49,8.34,78.17,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15967,2025-10-24 07:31:49+00:00,Arjan Schuur dele tuimelaar last van vallende Ziekte man,14.68,9.56,75.75,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15968,2025-10-23 02:28:04+00:00,6 uit 6,25.02,10.87,64.11,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15969,2025-10-11 16:44:47+00:00,Annie Van goed goed,17.31,8.23,74.46,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1303763381112590,15970,2025-10-04 00:36:16+00:00,Of 6 uit 2?,13.76,8.38,77.86,neutral,1,435.0,"Twee uit twee voor Jong PSV 💫

#VVVJPS",19,18.0,638
1293931478762447,15971,2025-10-02 06:49:07+00:00,Did you come to the playground?,10.61,8.47,80.92,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15972,2025-10-18 19:40:34+00:00,Fixed ...soccer is being spoiled,7.83,63.59,28.58,negative,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,20155,2025-10-21 21:11:47+00:00,"just a bunch of cow-brained players running around on the field, these guys really play football with the ""IQ"" of cows.",8.1,73.38,18.52,negative,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15974,2025-10-15 18:35:41+00:00,Kunnen die buitenlandse mensen niet opflikkeren met hun commentaar hier pfffff.,12.45,25.1,62.46,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15975,2025-10-06 01:53:13+00:00,"Đội bóng rác rưởi, nền bóng đá bẩn thỉu.",11.25,13.63,75.11,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15976,2025-10-05 17:47:44+00:00,Jup en gevaalt 🤪🤣,35.15,13.03,51.82,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15977,2025-10-17 01:49:36+00:00,Eruit ermee,29.11,11.11,59.78,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15978,2025-10-15 15:35:23+00:00,Why da fuq pepi isn't playing? Baldy clueless as always.,8.33,78.85,12.81,negative,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,20248,2025-10-14 02:16:35+00:00,nutteloze mensen. matchfixing spelers. dat is alles wat jullie kunnen doen psv :)) het publiek is zo geïrriteerd door het kijken naar deze vreselijke wedstrijd,47.53,7.59,44.87,positive,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15980,2025-10-07 06:10:29+00:00,Volteen inutiles,17.81,11.68,70.52,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,23339,2025-10-19 05:45:51+00:00,"Succes 🇳🇱
De wedstrijd wordt live uitgezonden op onze pagina Ziggo Sport",76.35,8.21,15.44,positive,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15982,2025-10-09 08:08:38+00:00,Stephen Rumi Pas op zijn scammers,10.59,28.22,61.18,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15983,2025-10-06 22:09:51+00:00,Selling matches ... disgrace,8.24,76.92,14.84,negative,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15984,2025-10-03 04:02:16+00:00,🔗 Lien de match in my Bio 👆,9.93,8.49,81.58,neutral,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1293931478762447,15985,2025-10-11 10:36:05+00:00,Hesgoal scam,8.46,56.18,35.36,negative,1,417.0,"Guarding the net today.

#PSVGAE #JCS2025",18,4.0,381
1296898118465783,25965,2025-10-14 14:13:29+00:00,Bien,27.7,16.01,56.29,neutral,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,15987,2025-10-07 09:27:34+00:00,"Nos coupons peuvent vivre dans vos pieds 
Il s'agit pas de pouce en l'air anhan",12.59,23.86,63.55,neutral,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,87513,2025-10-16 16:14:02+00:00,👍,72.93,8.15,18.92,positive,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,15989,2025-10-04 07:50:51+00:00,♠️,9.92,23.1,66.98,neutral,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,87513,2025-10-18 14:15:15+00:00,👍,72.93,8.15,18.92,positive,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,80933,2025-10-12 00:11:25+00:00,3-0,24.82,10.24,64.94,neutral,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,15992,2025-10-25 15:39:44+00:00,Oh de zeisthoven competitie mede mogelijk gemaakt door de knpsvb en de psvtrage,25.15,9.02,65.83,neutral,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,87513,2025-10-17 18:03:56+00:00,👍,72.93,8.15,18.92,positive,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,87513,2025-10-17 18:40:14+00:00,👍,72.93,8.15,18.92,positive,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,78835,2025-10-27 17:25:37+00:00,👍👍,75.91,8.22,15.87,positive,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,15996,2025-10-04 00:30:36+00:00,👍👍👍🤣,78.91,8.33,12.76,positive,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,15997,2025-10-27 12:03:11+00:00,Mamelodi Sundowns is bigger than PSV 🇿🇦🇿🇦🇿🇦🇿🇦👆👆👆👆👆,57.04,7.66,35.3,positive,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,15998,2025-10-08 07:20:02+00:00,Wase Kasi Ferguson whats mam sun???,8.62,8.69,82.69,neutral,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1296898118465783,15999,2025-10-14 18:36:04+00:00,WTF ?,14.76,28.83,56.42,neutral,1,419.0,"Thumbs up if you're excited for the new Eredivisie season! 👍

#PSVSPA",17,8.0,466
1305134200975508,16000,2025-10-22 20:50:22+00:00,"Smeriger speler propper
Was zekers geel
En penalty!!!
Waar was de far",31.92,12.69,55.38,neutral,1,,"Get well soon, Lasso ❤️",147,14.0,1987
1305134200975508,16001,2025-10-27 00:14:57+00:00,Ton Engel far away..,10.72,32.75,56.53,neutral,1,,"Get well soon, Lasso ❤️",147,14.0,1987
1305134200975508,16002,2025-10-16 19:02:24+00:00,Ton Engel var,19.35,8.38,72.27,neutral,1,,"Get well soon, Lasso ❤️",147,14.0,1987
1305134200975508,16003,2025-10-17 11:14:59+00:00,Oke,37.04,12.67,50.29,neutral,1,,"Get well soon, Lasso ❤️",147,14.0,1987
1305134200975508,16004,2025-10-31 17:39:36+00:00,Ton Engel far? Even schoolgeld terug halen.,12.84,18.77,68.39,neutral,1,,"Get well soon, Lasso ❤️",147,14.0,1987
